item	item_desc	qty	lot_no	location	received_date	exp_date
105968901	CT 1655-C-YD	20800	F171002-06-1-C	blank	2017-12-26	2018-06-26
105968901	CT 1655-C-YD	21000	F171002-04-1-C	blank	2017-12-26	2018-06-26
105968901	CT 1655-C-YD	15500	F171002-07-1-C	blank	2017-12-26	2018-06-26
107019001	CT 3584-1-H-PD	80600	J171123-01-1	 	2017-12-26	2018-06-26
107019001	CT 3584-1-H-PD	76200	J171122-01-1	 	2017-12-26	2018-06-26
105192601	CT 4753-B	1000	A171215-01-1-B	blank	2017-12-26	2018-06-26
105192501	CT 4753-A	2300	A171215-01-1-A	blank	2017-12-26	2018-06-26
103506902	CT 4149-1-C	5100	L171214-01-1-C	blank	2017-12-26	2018-06-26
103497802	CT 4149-1-D	10000	L171212-01-1-D	blank	2017-12-26	2018-06-26
103506702	CT 4149-1-A	4000	L171213-01-1-A	blank	2017-12-26	2018-06-26
103619102	CT 3916-T-2-B	3000	D171121-01-1-B	blank	2017-12-26	2018-06-26
008103301	CONTACT 110-4-2VA(81033) [R]	50000	17-8-31	S-RN/L4-00803	2017-12-26	2018-06-26
021486203	CT 494-B AU-B (YEC)	10000	W170927-01-1-B	S-RF/L1-00353	2017-12-26	2018-06-26
021486203	CT 494-B AU-B (YEC)	5150	W170927-02-1-B	S-RF/L1-00353	2017-12-26	2018-06-26
021345701	CT 360#4 MX AU-C	10760	F170803-06-2	S-RF/L3-00335	2017-12-26	2018-06-26
021345701	CT 360#4 MX AU-C	54	C171207-01-1-A	S-RF/L3-00335	2017-12-26	2018-06-26
021351901	CT 326 AU-A	1166	F171206-1	S-RF/L2-00343	2017-12-26	2018-06-26
021437001	CT 1849 D AU-B	10000	K171205-01-1-D	S-RC/L6-00126	2017-12-26	2018-06-26
021362301	CT 685 A AU-B	200	F170414-01-2-A	S-RH/L4-00444	2017-12-26	2018-06-26
021388301	CT 710 A AU-B	243	A170629-1-1-A	S-RI/L4-00506	2017-12-26	2018-06-26
021362401	CT 685 B AU-B	200	F170414-01-2-B	S-RH/L4-00445	2017-12-26	2018-06-26
021621601	CT 350-1 B AU-B	50	F170120-01-3-B	S-RE/L1-00297	2017-12-26	2018-06-26
021621501	CT 350-1 A AU-B	50	F170120-01-3-A	S-RE/L1-00296	2017-12-26	2018-06-26
021388401	CT 710 B AU-B	239	A170629-1-1-B	S-RI/L4-00501	2017-12-26	2018-06-26
021379001	CT 567 B AU-B	200	B171214-01-1-B	blank	2017-12-26	2018-06-26
